,datetime,tweet_Id,text,Username
876,2022-03-23 18:57:39+00:00,1506706758252863492,Blue ticks are arriving but fear of been blacklisted no go let them talk. Hopefully one day you all will speak up. Love and light #Nollywood #HorribleBosses,devikaokuns
877,2022-03-23 18:57:36+00:00,1506706745871187969,Can’t wait for @Renda___ to talk she’s been through a lot in this industry  #HorribleBosses #Nollywood https://t.co/sqxhCakK0I,blaqboi_vic
878,2022-03-23 18:56:16+00:00,1506706410687578122,"salary. In case they see this tweet and decide to challenge me. I have evidence to back up all I have said. This lady is so mischievous. It took me time to know that because of their blood-ties she lies to her brother and shift blame to workers. 
#HorribleBosses",racheal_eji
879,2022-03-23 18:55:16+00:00,1506706159633317898,"N5k per episode for a series?

🤣

#HorribleBosses #Nollywood

https://t.co/IbvLAgvvPE",J_Chiemeke
880,2022-03-23 18:53:34+00:00,1506705731873038347,"@OgbeniDipo After they're done with #HorribleBosses, I think we should have #HorribeEmployees.

Stories are not always one sided, let employers also have a say. Many employees are very badly behaved, and given the pressure of our environment, some CEO can actually lose it dealing with sh*ts",ollasupo
881,2022-03-23 18:52:43+00:00,1506705519964266500,"@Moskeda_Pages speaking facts. Lawyer up people. Don't be desperate. You will win.
#HorribleBosses #Nollywood

https://t.co/bJ6VS6NgFw",KehindeShoots
882,2022-03-23 18:51:29+00:00,1506705207648047111,"Let me tell you briefly about Lucky Football.  
  #Ashake. ! #QuidaxDonJazzy #AtikuDeclaration #Ashake #Burnaboy #Nancy #HorribleBosses Kiki https://t.co/xNmyFTHLsZ",slimkidlfc
883,2022-03-23 18:51:29+00:00,1506705206976946182,I feel most #Nollywood actors/actress want to speak but are scared to. Cos I know y’all are suffering big time #HorribleBosses,itsmssabz
884,2022-03-23 18:50:58+00:00,1506705077305716736,Hope say my name no commot for this #HorribleBosses things cos upper cut 😀,foluoladipo
885,2022-03-23 18:50:56+00:00,1506705071605698569,"Sally on the microphone.😁😁😁😁😁
#HorribleBosses #Nollywood

https://t.co/bJ6VS6NgFw",KehindeShoots
886,2022-03-23 18:49:56+00:00,1506704816772366342,Emuesiri Oshodi @trustfundpltd once told a lady subordinate to kneel down #HorribleBosses #toxicworkplace @PenComNig imagine the level of impunity and mediocrity displayed in what is supposed to be an official setting .,Ntacrok_ng
887,2022-03-23 18:48:00+00:00,1506704330832896004,"So many burner accounts have been created for this Nollywood edition of #HorribleBosses .

Clearly, people are still too afraid of the repercussions of speaking out.

Oh well.",Unstoppable_Jen
888,2022-03-23 18:47:47+00:00,1506704276357324801,"#HorribleBosses #Nollywood

https://t.co/bi5BXpiA6T",Ladykhair1
889,2022-03-23 18:47:24+00:00,1506704181691928576,"There's just one thing that concerns me with this #HorribleBosses #Nollywood spaces series.

When will we hear the stories of those in Asaba?

Is it all sweetness and light over there? Or do Asaba actors not have Twitter accounts?

The industry doesn't start and end with Lagos.",J_Chiemeke
890,2022-03-23 18:47:18+00:00,1506704155766886402,"Kemi Adetiba, Jade Osiberu and Mo Abudu were accused of being horrible bosses. Anonymous accused Jade of firing her after she told her she was pregnant during pre-production. Jade told her that she doesn’t like working with pregnant women. 

#HorribleBosses
 #Nollywood https://t.co/R2RKPBauQd",General_Oluchi
891,2022-03-23 18:46:22+00:00,1506703921443741698,Since we are done with our take and experiences on #HorribleBosses when are we going to talk about #Horribleemployees who lost their integrity at the mere mention of Money,OlaniyiKhadeej1
892,2022-03-23 18:45:56+00:00,1506703810596593668,"Ara Adugbo. Disc two don start o!!!!!!!!
#HorribleBosses #Nollywood

https://t.co/bJ6VS6NgFw",KehindeShoots
893,2022-03-23 18:44:54+00:00,1506703550579105795,Jade 🙄🙄 sounding really guilty. You pressed on past event. So e happen abi e no happen #HorribleBosses,devikaokuns
894,2022-03-23 18:43:51+00:00,1506703285729828885,"#HorribleBosses #Nollywood

https://t.co/fWeLYidYrS",iamlewakulture
895,2022-03-23 18:42:47+00:00,1506703019408244739,Madam Jade wtf are you talking about. Is it true or not?? #HorribleBosses,itsmssabz
896,2022-03-23 18:42:17+00:00,1506702891255570434,Space never even reach 2mins verified don dey plenty....una never talk wetin una wan hear for this space #HorribleBosses https://t.co/a1QrwcBmZs,tweetkayc
897,2022-03-23 18:41:54+00:00,1506702796900417539,#HorribleBosses feels so much like #Metoo em,damilare
898,2022-03-23 18:40:33+00:00,1506702454976569345,"2nd half is underway..
#HorribleBosses #Nollywood

https://t.co/Kx3ijWTdgL",therebelandre
899,2022-03-23 18:40:09+00:00,1506702355252850699,What a sweet trend ! I just hope we can all look inward. Everyone is a kind of boss to someone so make sure you do better!! Bullying of any kind must stop!!! #HorribleBosses,iamqueer3
900,2022-03-23 18:39:12+00:00,1506702116689268741,"#HorribleBosses #Nollywood 
https://t.co/laBzYOXA5i",molarawood
901,2022-03-23 18:38:49+00:00,1506702020530655240,"“IF you join this company you will grow from guttermost to uppermost, from nobody to somebody!!”

Amen! Amen o!!

#horriblebosses https://t.co/A0TQQk8pCo",ikhide
902,2022-03-23 18:34:49+00:00,1506701012626718721,"Drew this last 2 year #commission piece
Love those light Shade.🥂💚🥂

Pencil On Paper Drawing 
Muse:  @Gillantphotogr1

#art #drawing #Pencildrawing  #charcoaldrawing #HorribleBosses #Nollywood https://t.co/HoScNpPxUT",iamdiamondart
903,2022-03-23 18:34:00+00:00,1506700807844073475,"Looking for a owner... let’s talk
#HorribleBosses 
#2023Elections #AngelWillBeAngel https://t.co/A2hvuMKUNV",therealEsama
904,2022-03-23 18:32:38+00:00,1506700465333014528,"I reactivated my account after what seems like a decade because of nollywood gist😂. God abeg o
#HorribleBosses inside #Nollywood",FavourEtim_
905,2022-03-23 18:30:56+00:00,1506700034896769025,"Try dey learn something everyday, even if it’s how to brush ur teeth properly! #stopwastingyourdays 
#learning #HorribleBosses",Fkfaruq_
906,2022-03-23 18:29:45+00:00,1506699738439110658,"#HorribleBosses Omo this is a discovery.
My Boss is such an angel, maybe it's the American in him. Thank you Mr Wally Adeleye for being a godly Boss.",AwakeUche
907,2022-03-23 18:29:42+00:00,1506699724077907969,#HorribleBosses: Nigerian Employees Take To Twitter To Call Out Horrible Bosses Nigerians have taken to the https://t.co/HifsQYPp0O,PilotAfrican
908,2022-03-23 18:29:19+00:00,1506699629336965121,"O ti Zeh o, Thanking God for this Néw Blessing 🙏🏾🙏🏾 #QuidaxDonJazzy #ilorintwittercommunity #HorribleBosses https://t.co/H5pOpQugCm",_iamhorlar
909,2022-03-23 18:28:49+00:00,1506699504887734275,"Let your #talent speak for you. Get Discovered at https://t.co/wRADxY0LRb just sign up and upload your talent.

#AtikuDeclaration Soludo #QuidaxDonJazzy #HorribleBosses #mylagosridelaunch Peter Obi https://t.co/BKKZa3OCHn",MySpotlyt
910,2022-03-23 18:25:25+00:00,1506698649962795013,"We've talked about #HorribleBosses 

Can those of you with #Horriblesibblings come out and start sharing stories now?",Ayomideji76
911,2022-03-23 18:25:21+00:00,1506698633340723201,"A sigh of relief I guess. 😔

#Bento
#HorribleBosses https://t.co/v8cIgsmUOj",FoluShaw
912,2022-03-23 18:24:31+00:00,1506698423721992195,@anniebissie @Ademolaaaaaa #Horriblebosses ke? Studio 24 is one of the most terrible place to work 😪... So Many unspeakable,5bb90a4c4d0742b
913,2022-03-23 18:18:35+00:00,1506696928360341508,"Bikonu Umunnem na umunnam, there's dignity in labour. If you can't help your friend &amp; her kids, why mock them? If she do runs now you'll call her #Ashawo I respect anyone out there working hard to make ends meet. Keep grinding 👑 #HorribleBosses ASUU #BREAKING Fear some #women",idampossy
914,2022-03-23 18:18:30+00:00,1506696906487046151,"@theflutterwave should avail itself #HorribleBosses, take a cue from #Bento, and distance itself from those highly controversial takes by the Aboyeji guy. He needs a license to own a phone.",leshow_123
915,2022-03-23 18:18:21+00:00,1506696870470561794,Kudos to @TechCabal . CEO's are coming out to apologize and wanting to change. #HorribleBosses #TechCabal,yincah
916,2022-03-23 18:17:28+00:00,1506696648373772288,@Mmonishor There’s an anonymous claim that they are #HorribleBosses . More information to come when the space resumes!,TheeBibbs
917,2022-03-23 18:17:23+00:00,1506696626877906949,"The humble pill has been swallowed. 

I wonder if Ebun would be apologetic rn, if there was no backlash from investors and major clienteles.

His instinct for an extended period was to control the narrative by being defensive. 

#HorribleBosses https://t.co/tCoudQFcN3",jysolaKk
918,2022-03-23 18:12:47+00:00,1506695467194851331,"In a nutshell, all the trends in this march starting from #HorribleBosses, Timi Dakolo, etc has shown us that everyone, even me is just angry of this bad government because we do not benefit from that corruption..",Uniqueclara__
919,2022-03-23 18:11:04+00:00,1506695035504504834,#HorribleBosses They have all gone home but you stay back to ensure that the bills are paid month-end. #tc https://t.co/EU5Wam5rYj,uche77zero
920,2022-03-23 18:10:19+00:00,1506694849617031169,"So abuse is the status quo. That’s what it’s looking more and more like. If someone is in a position of power and can abuse that power and get away with it, they will do it. #HorribleBosses",nenrota
921,2022-03-23 18:06:22+00:00,1506693855697121282,"I have thinking exactly what you are thinking, everybody go collect 🤣🤣🤣 #HorribleBosses https://t.co/dzmXOohVag",AbimbolaOladi10
922,2022-03-23 18:06:02+00:00,1506693768573030402,"Biscuit told us about horrible humans. Some very inedible, toxic stuff out there.

#HorribleBosses #nollywood",ArCTrickX
923,2022-03-23 18:04:00+00:00,1506693257912205315,"Recently, a Twitter Spaces was held by Ized Uanikhehi (@zegbua) and Kiki Mordi (@kikimordi) with the tagline #HorribleBosses.

How then does one discern a company that will be healthy to work for?

Below, we’ve put together useful tips to look out for.
https://t.co/vlSERm7Iet",technextdotng
924,2022-03-23 18:03:46+00:00,1506693201901543427,#HorribleBosses are not the only reason people quit their jobs. https://t.co/3tjr7WHn2o,MacbeesCareers
925,2022-03-23 18:02:43+00:00,1506692937131905025,"DON'T TAKE LAWS INTO YOUR OWN HANDS - OONI CAUTIONS PROTESTERS https://t.co/TNJaDP2uLU via @YouTube 
.
.
.
#QuidaxDonJazzy #AtikuDeclaration #HorribleBosses Timi Dakolo #NoToRicketts #mylagosridelaunch DSTV Peter Obi Ghana Afrobeats",WOTV11
926,2022-03-23 18:02:28+00:00,1506692874716516358,"#HorribleBosses #Nollywood 
Call names una dey there dey do anonymous",the_jerrymanuel
927,2022-03-23 18:01:57+00:00,1506692742071693315,"Still don't believe that dude wrote that thing. 
Can't authenticate his remorse. 

Glad the board excused him from people decisions. Major thing is employees should see improvement. 

#HorribleBosses",Bukayor_BK
928,2022-03-23 18:00:26+00:00,1506692359601508353,This one nollywood actors full this space.....are you thinking what I'm thinking? #HorribleBosses https://t.co/FEIxpU1nMd,tweetkayc
929,2022-03-23 18:00:15+00:00,1506692313023537153,"Wait what? You fired someone because you have an issue working with pregnant women? As what? Margaret Thatcher no even do this one. Haaa, odiegwu Nigerian limited. 

#HorribleBosses #Nollywood",nnamdikanaga
930,2022-03-23 18:00:15+00:00,1506692312994390016,Mo abudu can have several seats I don’t give a shit about her and the other name mentioned. But my one n only kemi is impossible #HorribleBosses,itsmssabz
931,2022-03-23 17:59:41+00:00,1506692170236968967,Ouloulouloulouuuuuuu Lo Thé!!🙆🏾‍♀️☠️ #Nollywood #HorribleBosses,loudji22
932,2022-03-23 17:59:27+00:00,1506692111697129480,Wow discrimination cuz someone is pregnant.. That word be grateful cuz I put you on. Hello without that person your movie won’t move dumb dumb. As usual Women in the mud biggest enemy #HorribleBosses,devikaokuns
933,2022-03-23 17:59:21+00:00,1506692089282797570,I am here for this 😁😁😁😁i love it!! I love it!! 😂😂😂😂😂 #HorribleBosses https://t.co/gdOkImYz7W,DELROYNORMAN
934,2022-03-23 17:59:04+00:00,1506692017266565125,"Omg😳😳😳😳😳

#HorribleBosses",ChineloIroanya
935,2022-03-23 17:59:02+00:00,1506692010077474820,Aaaaah... I  Am just fucking numb #nollywood #HorribleBosses,susan_theck
936,2022-03-23 17:59:01+00:00,1506692005665071109,Break the bias in the mud again....how do you have problem working with pregnant women  as a woman yourself....#HorribleBosses,lanredemola
937,2022-03-23 17:58:39+00:00,1506691914199977984,The Nollywood #HorribleBosses Space is the gift that keeps on giving.,Ogagus
938,2022-03-23 17:58:39+00:00,1506691912266309634,Ahhh Mo Abudu too? #HorribleBosses,abieyuwaxo
939,2022-03-23 17:58:35+00:00,1506691895963140098,Receipts for Kemi Abeg Abeg I’ve never heard anything mad about her never…  #HorribleBosses,Omokorede_Koko
940,2022-03-23 17:58:26+00:00,1506691856066748416,Not them hosting horrible bosses in nollywood season 2 😀😩#HorribleBosses,Samuel_Nmaa
941,2022-03-23 17:58:03+00:00,1506691759136546820,"Ogun ọ̀run ooooo!!!!!

#HorribleBosses",molarawood
942,2022-03-23 17:57:47+00:00,1506691693483073539,"Omo they just called out Mo Abudu, Jade Osiberu and Kemi Adetiba on #HorribleBosses",bidemi_brooke
943,2022-03-23 17:57:27+00:00,1506691608787529735,Kemi ke? That’s impossible! I need receipts 🧾 #HorribleBosses,itsmssabz
944,2022-03-23 17:57:25+00:00,1506691603137716230,Mo abudu gist is not new. This person add more names okurr #HorribleBosses,devikaokuns
945,2022-03-23 17:56:59+00:00,1506691493934911490,Nollywood 🤮🤮🤮🤮🤮 #HorribleBosses,Omokorede_Koko
946,2022-03-23 17:56:55+00:00,1506691475547041798,"Shameless set of old men 😭😭 no single truth in them , if not what's all this rash promises for ?  #GhanaMustCollect #Ghana #HorribleBosses #WorldCup2022 #NigerianIdol #SuperEagles https://t.co/JczLhw9B14",phinatorres09
947,2022-03-23 17:55:57+00:00,1506691234718535685,"Things dey happen for Nollywood sha. 😏

 #HorribleBosses",General_Oluchi
948,2022-03-23 17:55:57+00:00,1506691233737060355,"Most people ask me what they need to DO to make money. I don't always have a good answer to that question. 

Instead of asking what you must DO, I think the best question is to ask who I must BE to become wealthy.

#HorribleBosses #toxicworkplace #DSTV",EmmanuelAkpe
949,2022-03-23 17:55:50+00:00,1506691202028032004,@thedanielemeka Seems it's a season for calling out #HorribleBosses,justjohnson727
950,2022-03-23 17:55:43+00:00,1506691173729062912,"Possible…

To that girl you are part of the #HorribleBosses",babejayksp
951,2022-03-23 17:55:29+00:00,1506691114341912579,Very uncomfortable listen here. But I don't see it as feasible at all at all that Netflix would as a matter of course negotiate with each crew member directly. That is micromanaging and infantilising of African filmmakers. It should be the role of the Producer. #HorribleBosses,molarawood
952,2022-03-23 17:53:46+00:00,1506690681598849032,Audio is cutting or is it just me #HorribleBosses,itsmssabz
953,2022-03-23 17:53:25+00:00,1506690595602972675,Wats d company  name...is that not part of why we dey discuss  #HorribleBosses,lanredemola
954,2022-03-23 17:51:49+00:00,1506690192639500293,Mehn nollywood is messed up what is all these nonsense i am hearing. #HorribleBosses,AbimbolaOladi10
955,2022-03-23 17:51:33+00:00,1506690124029079559,This guy is hilarious #HorribleBosses,abieyuwaxo
956,2022-03-23 17:50:48+00:00,1506689936099000322,"#HorribleBosses
Ghana and #Nigeria 

https://t.co/937lGXBcE4",scammerticker
